Mean quadratic charge as a function dwell time.
Temperature :      1.0 -  40000.0 eV
Density     : 1.00e+20 m-3
   200     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd50/acd50_w.dat
scd : /home/adas/adas/adf11/scd50/scd50_w.dat
plt : /home/adas/adas/adf11/plt50/plt50_w.dat
prb : /home/adas/adas/adf11/prb50/prb50_w.dat

Te[eV]
 1.233e+00 1.347e+00 1.469e+00 1.586e+00 1.688e+00 1.774e+00 1.844e+00 1.904e+00
 1.962e+00 2.022e+00 2.091e+00 2.171e+00 2.264e+00 2.366e+00 2.472e+00 2.578e+00
 2.681e+00 2.780e+00 2.880e+00 2.983e+00 3.093e+00 3.211e+00 3.335e+00 3.460e+00
 3.582e+00 3.698e+00 3.807e+00 3.912e+00 4.013e+00 4.115e+00 4.217e+00 4.322e+00
 4.430e+00 4.541e+00 4.654e+00 4.771e+00 4.889e+00 5.008e+00 5.124e+00 5.237e+00
 5.342e+00 5.439e+00 5.527e+00 5.606e+00 5.677e+00 5.743e+00 5.806e+00 5.868e+00
 5.932e+00 6.000e+00 6.076e+00 6.161e+00 6.258e+00 6.368e+00 6.492e+00 6.633e+00
 6.790e+00 6.966e+00 7.160e+00 7.373e+00 7.604e+00 7.853e+00 8.117e+00 8.396e+00
 8.686e+00 8.985e+00 9.294e+00 9.612e+00 9.940e+00 1.028e+01 1.062e+01 1.098e+01
 1.133e+01 1.168e+01 1.201e+01 1.234e+01 1.265e+01 1.295e+01 1.324e+01 1.353e+01
 1.381e+01 1.409e+01 1.438e+01 1.467e+01 1.497e+01 1.528e+01 1.560e+01 1.594e+01
 1.628e+01 1.663e+01 1.699e+01 1.734e+01 1.768e+01 1.801e+01 1.834e+01 1.865e+01
 1.895e+01 1.924e+01 1.953e+01 1.981e+01 2.008e+01 2.036e+01 2.063e+01 2.090e+01
 2.116e+01 2.143e+01 2.170e+01 2.197e+01 2.224e+01 2.251e+01 2.278e+01 2.305e+01
 2.332e+01 2.358e+01 2.385e+01 2.412e+01 2.439e+01 2.466e+01 2.494e+01 2.522e+01
 2.551e+01 2.581e+01 2.614e+01 2.648e+01 2.684e+01 2.724e+01 2.766e+01 2.812e+01
 2.860e+01 2.909e+01 2.960e+01 3.011e+01 3.061e+01 3.111e+01 3.161e+01 3.210e+01
 3.261e+01 3.313e+01 3.369e+01 3.428e+01 3.489e+01 3.550e+01 3.610e+01 3.667e+01
 3.719e+01 3.767e+01 3.809e+01 3.847e+01 3.882e+01 3.913e+01 3.942e+01 3.968e+01
 3.993e+01 4.016e+01 4.038e+01 4.060e+01 4.080e+01 4.099e+01 4.118e+01 4.136e+01
 4.153e+01 4.169e+01 4.184e+01 4.198e+01 4.212e+01 4.224e+01 4.235e+01 4.245e+01
 4.254e+01 4.261e+01 4.268e+01 4.274e+01 4.279e+01 4.283e+01 4.285e+01 4.287e+01
 4.289e+01 4.289e+01 4.288e+01 4.287e+01 4.285e+01 4.282e+01 4.279e+01 4.275e+01
 4.270e+01 4.265e+01 4.259e+01 4.252e+01 4.245e+01 4.237e+01 4.229e+01 4.220e+01
sqrt(<Z^2>) for tau[ms]=   10.0
 9.805e-01 9.925e-01 1.007e+00 1.028e+00 1.064e+00 1.122e+00 1.209e+00 1.323e+00
 1.452e+00 1.578e+00 1.687e+00 1.774e+00 1.843e+00 1.899e+00 1.949e+00 1.999e+00
 2.054e+00 2.118e+00 2.194e+00 2.282e+00 2.378e+00 2.479e+00 2.579e+00 2.675e+00
 2.768e+00 2.859e+00 2.952e+00 3.052e+00 3.160e+00 3.277e+00 3.398e+00 3.519e+00
 3.636e+00 3.747e+00 3.852e+00 3.953e+00 4.052e+00 4.151e+00 4.252e+00 4.357e+00
 4.464e+00 4.574e+00 4.687e+00 4.803e+00 4.921e+00 5.039e+00 5.155e+00 5.265e+00
 5.369e+00 5.464e+00 5.550e+00 5.627e+00 5.696e+00 5.761e+00 5.822e+00 5.883e+00
 5.947e+00 6.016e+00 6.092e+00 6.178e+00 6.276e+00 6.388e+00 6.515e+00 6.659e+00
 6.820e+00 7.000e+00 7.200e+00 7.419e+00 7.658e+00 7.915e+00 8.188e+00 8.476e+00
 8.776e+00 9.087e+00 9.409e+00 9.741e+00 1.009e+01 1.044e+01 1.081e+01 1.118e+01
 1.154e+01 1.190e+01 1.225e+01 1.257e+01 1.289e+01 1.319e+01 1.347e+01 1.376e+01
 1.404e+01 1.432e+01 1.460e+01 1.489e+01 1.520e+01 1.551e+01 1.584e+01 1.618e+01
 1.654e+01 1.689e+01 1.725e+01 1.760e+01 1.795e+01 1.828e+01 1.861e+01 1.892e+01
 1.922e+01 1.951e+01 1.980e+01 2.008e+01 2.035e+01 2.062e+01 2.090e+01 2.117e+01
