Mean quadratic charge as a function dwell time.
Temperature :      0.2 - 500000.0 eV
Density     : 1.00e+20 m-3
   600     5  # Te values, dwell time

Source data:
acd : /home/adas/adas/adf11/acd12/acd12_h.dat
scd : /home/adas/adas/adf11/scd12/scd12_h.dat
plt : /home/adas/adas/adf11/plt12/plt12_h.dat
prb : /home/adas/adas/adf11/prb12/prb12_h.dat

Te[eV]
 2.500e-01 2.561e-01 2.624e-01 2.688e-01 2.754e-01 2.822e-01 2.891e-01 2.962e-01
 3.035e-01 3.109e-01 3.185e-01 3.263e-01 3.343e-01 3.425e-01 3.509e-01 3.595e-01
 3.683e-01 3.774e-01 3.866e-01 3.961e-01 4.058e-01 4.158e-01 4.260e-01 4.364e-01
 4.471e-01 4.581e-01 4.693e-01 4.808e-01 4.926e-01 5.047e-01 5.170e-01 5.297e-01
 5.427e-01 5.560e-01 5.696e-01 5.836e-01 5.979e-01 6.126e-01 6.276e-01 6.430e-01
 6.587e-01 6.749e-01 6.914e-01 7.084e-01 7.257e-01 7.435e-01 7.618e-01 7.804e-01
 7.996e-01 8.192e-01 8.393e-01 8.598e-01 8.809e-01 9.025e-01 9.247e-01 9.473e-01
 9.881e-01 9.880e-01 9.878e-01 9.877e-01 9.876e-01 9.875e-01 9.873e-01 9.872e-01
 9.871e-01 9.870e-01 9.868e-01 9.867e-01 9.866e-01 9.864e-01 9.863e-01 9.862e-01
 9.860e-01 9.859e-01 9.858e-01 9.856e-01 9.855e-01 9.853e-01 9.852e-01 9.851e-01
 9.849e-01 9.848e-01 9.846e-01 9.845e-01 9.843e-01 9.841e-01 9.840e-01 9.838e-01
 9.837e-01 9.835e-01 9.834e-01 9.832e-01 9.830e-01 9.829e-01 9.827e-01 9.825e-01
 9.824e-01 9.822e-01 9.820e-01 9.818e-01 9.817e-01 9.815e-01 9.813e-01 9.811e-01
 9.809e-01 9.807e-01 9.806e-01 9.804e-01 9.802e-01 9.800e-01 9.798e-01 9.796e-01
sqrt(<Z^2>) for tau[ms]=    1.0
 1.029e-10 2.038e-10 3.993e-10 7.728e-10 1.476e-09 2.777e-09 5.146e-09 9.378e-09
 1.679e-08 2.952e-08 5.102e-08 8.667e-08 1.448e-07 2.382e-07 3.858e-07 6.157e-07
 9.686e-07 1.503e-06 2.302e-06 3.481e-06 5.200e-06 7.680e-06 1.122e-05 1.622e-05
 2.323e-05 3.295e-05 4.633e-05 6.464e-05 8.949e-05 1.231e-04 1.681e-04 2.282e-04
 3.077e-04 4.122e-04 5.487e-04 7.258e-04 9.540e-04 1.246e-03 1.617e-03 2.086e-03
 2.673e-03 3.405e-03 4.311e-03 5.424e-03 6.782e-03 8.431e-03 1.042e-02 1.281e-02
 1.566e-02 1.904e-02 2.304e-02 2.773e-02 3.322e-02 3.962e-02 4.703e-02 5.558e-02
 6.541e-02 7.666e-02 8.948e-02 1.040e-01 1.204e-01 1.388e-01 1.594e-01 1.823e-01
 2.075e-01 2.351e-01 2.652e-01 2.976e-01 3.322e-01 3.689e-01 4.072e-01 4.469e-01
 4.875e-01 5.283e-01 5.689e-01 6.087e-01 6.471e-01 6.837e-01 7.181e-01 7.499e-01
 7.791e-01 8.056e-01 8.293e-01 8.505e-01 8.692e-01 8.857e-01 9.001e-01 9.127e-01
 9.237e-01 9.332e-01 9.414e-01 9.486e-01 9.548e-01 9.602e-01 9.648e-01 9.689e-01
 9.724e-01 9.755e-01 9.782e-01 9.806e-01 9.826e-01 9.844e-01 9.860e-01 9.874e-01
 9.886e-01 9.897e-01 9.907e-01 9.916e-01 9.923e-01 9.930e-01 9.936e-01 9.942e-01
 9.947e-01 9.951e-01 9.955e-01 9.959e-01 9.962e-01 9.965e-01 9.967e-01 9.970e-01
 9.972e-01 9.974e-01 9.976e-01 9.977e-01 9.979e-01 9.980e-01 9.981e-01 9.983e-01
 9.984e-01 9.985e-01 9.985e-01 9.986e-01 9.987e-01 9.988e-01 9.988e-01 9.989e-01
 9.990e-01 9.990e-01 9.991e-01 9.991e-01 9.992e-01 9.992e-01 9.992e-01 9.993e-01
 9.993e-01 9.993e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.995e-01 9.995e-01
 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01
 9.996e-01 9.996e-01 9.996e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01 9.999e-01
 9.999e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01 9.998e-01
 9.998e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.997e-01
 9.997e-01 9.997e-01 9.997e-01 9.997e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01
 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01
 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01
 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.996e-01 9.995e-01 9.995e-01 9.995e-01
 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01
 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01 9.995e-01
 9.995e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01
 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01 9.994e-01
 9.994e-01 9.994e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01
 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01 9.993e-01
 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.992e-01
 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.992e-01 9.991e-01 9.991e-01 9.991e-01
 9.991e-01 9.991e-01 9.991e-01 9.991e-01 9.991e-01 9.991e-01 9.991e-01 9.991e-01
 9.990e-01 9.990e-01 9.990e-01 9.990e-01 9.990e-01 9.990e-01 9.990e-01 9.990e-01
 9.990e-01 9.990e-01 9.989e-01 9.989e-01 9.989e-01 9.989e-01 9.989e-01 9.989e-01
 9.989e-01 9.989e-01 9.989e-01 9.988e-01 9.988e-01 9.988e-01 9.988e-01 9.988e-01
 9.988e-01 9.988e-01 9.988e-01 9.988e-01 9.987e-01 9.987e-01 9.987e-01 9.987e-01
 9.987e-01 9.987e-01 9.987e-01 9.986e-01 9.986e-01 9.986e-01 9.986e-01 9.986e-01
 9.986e-01 9.986e-01 9.985e-01 9.985e-01 9.985e-01 9.985e-01 9.985e-01 9.985e-01
 9.985e-01 9.984e-01 9.984e-01 9.984e-01 9.984e-01 9.984e-01 9.984e-01 9.983e-01
 9.983e-01 9.983e-01 9.983e-01 9.983e-01 9.983e-01 9.982e-01 9.982e-01 9.982e-01
 9.982e-01 9.982e-01 9.982e-01 9.981e-01 9.981e-01 9.981e-01 9.981e-01 9.981e-01
 9.980e-01 9.980e-01 9.980e-01 9.980e-01 9.980e-01 9.979e-01 9.979e-01 9.979e-01
sqrt(<Z^2>) for tau[ms]=   10.0
 1.082e-10 2.153e-10 4.237e-10 8.240e-10 1.582e-09 2.994e-09 5.581e-09 1.024e-08
 1.846e-08 3.269e-08 5.693e-08 9.752e-08 1.644e-07 2.729e-07 4.463e-07 7.194e-07
 1.144e-06 1.795e-06 2.780e-06 4.255e-06 6.437e-06 9.630e-06 1.426e-05 2.089e-05
 3.033e-05 4.365e-05 6.228e-05 8.818e-05 1.239e-04 1.730e-04 2.401e-04 3.309e-04
 4.532e-04 6.168e-04 8.340e-04 1.121e-03 1.496e-03 1.985e-03 2.617e-03 3.429e-03
